antecedent,consequent,ant_name,coq_name,support,confidence,lift,iteration
[39981 40703 47762],[21900],"['Organic Dill', 'Organic Grape Tomatoes', 'Organic Avocado']",['Organic Baby Spinach'],71,0.3397129186602871,45.643857713361385,110
[27101 45004 47152],[13173],"['Fresh Cauliflower', 'Organic Zucchini', 'Coconut Almond Unsweetened Creamer Blend']",['Bag of Organic Bananas'],15,0.3409090909090909,29.19312455832219,110
[27518 40703],[21134],"['Organic Lacinato (Dinosaur) Kale', 'Organic Grape Tomatoes']",['Organic Strawberries'],517,0.18146718146718147,22.269847794118686,110
[10746],[40703],['Organic Red Bell Pepper'],['Organic Grape Tomatoes'],5484,0.09158622532482714,35.16615116601437,110
[27963 31675 45004],[47205],"['Organic Raspberries', 'Gluten Free Cinnamon Raisin Bread', 'Organic Zucchini']",['Organic Hass Avocado'],9,0.6,91.86770736654337,110
[34966 47205],[21134],"['Red Vine Tomato', 'Organic Hass Avocado']",['Organic Strawberries'],1157,0.1951425198178445,23.948100033118816,110
[34966 45004 47205],[13173 21900],"['Red Vine Tomato', 'Organic Zucchini', 'Organic Hass Avocado']","['Bag of Organic Bananas', 'Organic Baby Spinach']",44,0.07028753993610223,45.184416126411854,110
[13011],[27963],['Organic Gluten Free Spaghetti'],['Organic Raspberries'],147,0.0941101152368758,22.318744787052992,110
[27963 36692],[13173],"['Organic Raspberries', 'Organic Hothouse Cucumbers']",['Bag of Organic Bananas'],1148,0.37528604118993136,32.13693162667474,110
[15646 30388],[24486],"['Baby Seedless Cucumbers', 'Organic Cucumber']",['Organic Whole Strawberries'],2,0.013245033112582781,13.715940315020731,110
[24486 26206 30388],[13173 47205],"['Organic Whole Strawberries', 'Limes', 'Organic Cucumber']","['Bag of Organic Bananas', 'Organic Hass Avocado']",38,0.14285714285714285,74.60201135162917,110
[17946],[21134],['Mild Cheddar Cheese Sticks'],['Organic Strawberries'],2726,0.23277260695073007,28.566104821385956,110
[12611 34445],[22032],"['Yellow Grape Tomatoes', 'Original Veggie Straws']",['Organic Whole String Cheese'],15,0.09090909090909091,49.854289542852676,110
[12611],[22032],['Yellow Grape Tomatoes'],['Organic Whole String Cheese'],298,0.037707199797545235,20.678522222127178,110
[27963 47762],[26206],"['Organic Raspberries', 'Organic Avocado']",['Limes'],1273,0.13138610795747754,30.297018354980068,110
[26206],[47762],['Limes'],['Organic Avocado'],23047,0.157145779353607,28.8481944231601,110
[21134 47205 47622],[13173],"['Organic Strawberries', 'Organic Hass Avocado', 'Large Lemon']",['Bag of Organic Bananas'],971,0.33083475298126064,28.33042711254417,110
[47762],[13173],['Organic Avocado'],['Bag of Organic Bananas'],23961,0.13006448671182907,11.137833699498492,110
[27963],[27842],['Organic Raspberries'],['Organic Whole Milk'],10765,0.07548929545661733,17.87638719803281,110
[27842 30388],[24849],"['Organic Whole Milk', 'Organic Cucumber']",['Banana'],1320,0.2096902303415409,14.434492240006408,110
[21134 21900],[24849],"['Organic Strawberries', 'Organic Baby Spinach']",['Banana'],9828,0.24710230558419027,17.00983544456569,110
[27518 49231],[27963],"['Organic Lacinato (Dinosaur) Kale', 'Organic Half & Half']",['Organic Raspberries'],176,0.12553495007132667,29.771321663407534,110
[49231],[27963],['Organic Half & Half'],['Organic Raspberries'],4755,0.060185302382097565,14.273284018584532,110
[37643],[30388],['Organic Gala Apples'],['Organic Cucumber'],5346,0.070662877536184,28.113115059834424,110
[10758 19269],[27963],"['Organic Yokids Lemonade/Blueberry Variety Pack Yogurt Squeezers Tubes', 'Veganic Sprouted Brown Rice Cacao Crisps']",['Organic Raspberries'],2,0.1111111111111111,26.350626876324093,110
[22032 24961 48675],[21134],"['Organic Whole String Cheese', 'Organic Garlic', 'Organic Garnet Sweet Potato (Yam)']",['Organic Strawberries'],77,0.28102189781021897,34.48730971875361,110
[27680],[17791],['Black Beans No Salt Added'],['Carrots'],290,0.0488544474393531,21.96129007912633,110
[5767 5874],[21134],"['Organic Chicken Stock', 'Organic Lemon']",['Organic Strawberries'],61,0.15288220551378445,18.761868783622948,110
[17791 22932],[24849],"['Carrots', 'Organic Yellow Onion']",['Banana'],1738,0.16568160152526215,11.405060634598644,110
[22932 24486 26206],[13173],"['Organic Yellow Onion', 'Organic Whole Strawberries', 'Limes']",['Bag of Organic Bananas'],130,0.38011695906432746,32.550618415907,110
[ 5874 41585],[26206],"['Organic Lemon', 'Firm Tofu']",['Limes'],96,0.1711229946524064,39.46015747434315,110
[ 5874 26206],[13173],"['Organic Lemon', 'Limes']",['Bag of Organic Bananas'],3262,0.27081776670817764,23.190982601947514,110
[12453 21900 30230],[47205],"['Organic Sunday Bacon', 'Organic Baby Spinach', 'Organic Large Brown Grade AA Cage Free Eggs']",['Organic Hass Avocado'],14,0.4117647058823529,63.046465839784666,110
[12453 21900],[47205],"['Organic Sunday Bacon', 'Organic Baby Spinach']",['Organic Hass Avocado'],440,0.2412280701754386,36.935116265788636,110
[34123 39272],[26206],"['Organic Italian Parsley Bunch', 'Organic Blueberries']",['Limes'],395,0.1419841840402588,32.740884838272336,110
[25135 47205],[21134],"['Organic Plain Greek Whole Milk Yogurt', 'Organic Hass Avocado']",['Organic Strawberries'],631,0.3024928092042186,37.12224307077602,110
[10995],[32575],['Yellow Corn Organic Tortillas'],['Organic Fresh Squeezed Orange Juice'],2,0.0006858710562414266,4.03962834436795,110
[10160 21900],[24849],"['Roasted Red Pepper Hommus', 'Organic Baby Spinach']",['Banana'],112,0.3835616438356164,26.4033167520084,110
[10995],[49231],['Yellow Corn Organic Tortillas'],['Organic Half & Half'],81,0.027777777777777776,11.89048440765399,110
